20000121,mcl,44.33,37.15,37.15
20000121,acp,42.84,68.75,67.38
20000121,rlp,42.5,4.68,4.62
20000121,rse,41.56,1.02,1.02
20000121,ywl,41.55,12.4,12.4
20000121,mza,38.48,10.1,9.95
20000121,nvt,38.48,3.67,3.79
20000121,fte,38.25,4.56,4.44
20000121,mni,36.27,5.05,4.99
20000124,ago,63.33,62.44,62.2
20000124,mso,63.09,1.84,1.72
20000124,ltx,63.03,2.89,2.89
20000124,cdr,57.21,19.93,18.96
20000124,ech,55.11,1.13,1.09
20000124,tri,54.73,9.98,9.98
20000124,sme,54.53,11.43,11.43
20000124,fer,49.58,9.25,8.98
20000124,ekp,48.85,9.64,10.06
20000124,mcl,43.88,37.15,36.12
20000124,cmr,42.96,76.74,75.79
20000124,nvt,42.49,3.79,3.67
20000124,ywl,41.07,12.4,12.15
20000124,rse,40.94,1.02,0.99
20000124,rlp,40.03,4.62,4.67
20000124,acp,39.67,67.38,67.76
20000124,pgd,39.57,5.43,5.38
20000124,kty,38.13,47.14,45.68
20000124,sgn,37.51,82.1,77.4
20000124,mza,36.16,9.95,9.5
20000125,ltx,62.14,2.89,2.89
20000125,ago,61.91,62.2,63.64
20000125,ekp,54.27,10.06,
20000125,sme,54.11,11.43,11.58
20000125,tri,53.9,9.98,9.98
20000125,mso,51.84,1.72,1.63
20000125,ech,49.02,1.09,1.09
20000125,cdr,48.76,18.96,20.01
20000125,fer,44.4,8.98,9.09
20000125,rlp,40.87,4.67,4.81
20000125,cmr,40.53,75.79,80.58
20000125,acp,40.11,67.76,68.14
20000125,mcl,39.5,36.12,37.84
20000125,pgd,37.96,5.38,5.48
20000125,ywl,37.79,12.15,12.15
20000125,nvt,37.52,3.67,3.79
20000125,fte,34.04,4.44,4.56
20000125,kty,33.48,45.68,46.37
20000125,mil,31.08,9.56,9.93
20000125,mza,29.83,9.5,9.3
20000126,ago,64.76,63.64,65.38
20000126,ltx,61.26,2.89,2.99
20000126,cdr,56.07,20.01,21.3
20000126,sme,55.74,11.58,11.58
20000126,tri,53.09,9.98,10.64
20000126,cmr,48.64,80.58,85.19
20000126,ech,48.42,1.09,1.12
20000126,mcl,45.65,37.84,39.22
20000126,fer,45.34,9.09,9.09
20000126,rlp,44.34,4.81,4.69
20000126,mso,43.46,1.63,1.69
20000126,nvt,41.47,3.79,3.85
20000126,acp,40.55,68.14,72.33
20000126,pgd,40.2,5.48,5.43
20000126,rse,38.39,1.01,1.11
20000126,ywl,37.38,12.15,12.23
20000126,fte,37.31,4.56,4.89
20000126,mil,35.64,9.93,9.86
20000126,ulm,35.29,12.9,12.77
20000126,kty,35.1,46.37,47.76
20000127,ago,68.33,65.38,66.89
20000127,ltx,65.85,2.99,3.0
20000127,cdr,65.0,21.3,21.6
20000127,tri,62.2,10.64,10.64
20000127,ekp,56.42,10.27,
20000127,cmr,56.31,85.19,91.61
20000127,sme,55.34,11.58,11.63
20000127,ech,51.84,1.12,1.17
20000127,ipx,51.47,1.03,1.07
20000127,rse,51.23,1.11,1.18
20000127,mcl,50.37,39.22,39.91
20000127,acp,48.73,72.33,74.84
20000127,mso,48.2,1.69,1.75
20000127,fte,46.8,4.89,4.89
20000127,fer,44.52,9.09,8.98
20000127,nvt,43.1,3.85,3.91
20000127,sfg,41.44,1.21,1.23
20000127,rlp,40.05,4.69,4.51
20000127,kty,38.7,47.76,47.99
20000127,pgd,38.57,5.43,5.14
20000128,ago,71.19,66.89,69.2
20000128,cmr,67.06,91.61,91.13
20000128,cdr,66.16,21.6,22.56
20000128,ltx,65.41,3.0,3.09
20000128,tri,61.19,10.64,10.71
20000128,rse,59.74,1.18,1.26
20000128,ech,57.81,1.17,1.16
20000128,ipx,56.52,1.07,1.08
20000128,sme,55.62,11.63,11.95
20000128,acp,53.37,74.84,74.61
20000128,mso,52.81,1.75,1.72
20000128,mcl,52.37,39.91,40.25
20000128,fte,46.34,4.89,5.12
20000128,nvt,44.7,3.91,4.03
20000128,sfg,42.53,1.23,
20000128,ywl,42.34,12.66,12.49
20000128,fer,41.99,8.98,9.25
20000128,kty,38.93,47.99,47.76
20000128,amc,37.71,32.39,33.88
20000128,sgn,34.68,81.22,83.67
20000131,ago,75.98,69.2,72.38
20000131,cdr,72.25,22.56,25.94
20000131,rse,69.37,1.26,1.26
20000131,ltx,69.32,3.09,3.33
20000131,cmr,65.18,91.13,96.89
20000131,tri,61.24,10.71,10.78
20000131,sme,59.45,11.95,12.63
20000131,ipx,57.17,1.08,1.09
20000131,ech,55.69,1.16,1.2
20000131,ekp,54.37,10.2,
20000131,mcl,53.04,40.25,41.28
20000131,fte,52.64,5.12,5.04
20000131,acp,52.38,74.61,75.99
20000131,mso,49.56,1.72,1.75
20000131,nvt,48.43,4.03,4.41
20000131,fer,45.43,9.25,9.25
20000131,amc,43.5,33.88,36.25
20000131,ywl,39.99,12.49,13.08
20000131,sgn,38.29,83.67,86.11
20000131,kty,37.86,47.76,48.91
20000201,cdr,96.18,25.94,27.53
20000201,ago,82.75,72.38,74.77
20000201,ltx,81.13,3.33,3.41
20000201,cmr,74.39,96.89,102.65
20000201,rse,68.21,1.26,1.31
20000201,sme,67.93,12.63,12.89
20000201,nvt,61.5,4.41,4.38
20000201,tri,61.29,10.78,11.04
20000201,ech,60.18,1.2,1.26
20000201,ipx,57.78,1.09,1.06
20000201,mcl,56.29,41.28,42.66
20000201,acp,54.64,75.99,78.8
20000201,amc,52.82,36.25,36.95
20000201,mso,51.47,1.75,1.81
20000201,fte,49.69,5.04,5.26
20000201,ywl,46.11,13.08,13.54
20000201,fer,44.6,9.25,8.74
20000201,sgn,41.79,86.11,95.9
20000201,kty,40.7,48.91,49.68
20000201,pgd,37.6,5.43,5.72
20000202,cdr,106.1,27.53,31.2
20000202,ago,87.37,74.77,85.5
20000202,ltx,84.09,3.41,3.45
20000202,cmr,83.35,102.65,119.43
20000202,rse,73.62,1.31,1.34
20000202,sme,70.76,12.89,14.5
20000202,ech,67.18,1.26,1.33
20000202,tri,64.11,11.04,11.04
20000202,mcl,60.76,42.66,48.16
20000202,acp,59.72,78.8,83.37
20000202,nvt,59.5,4.38,4.38
20000202,sgn,57.14,95.9,106.17
20000202,mso,55.89,1.81,1.9
20000202,fte,55.58,5.26,6.08
20000202,ekp,55.47,10.34,
20000202,amc,55.01,36.95,40.11
20000202,ipx,52.69,1.06,1.06
20000202,ywl,50.66,13.54,14.35
20000202,mza,48.44,11.0,11.8
20000202,pgd,44.5,5.72,6.01
20000203,cdr,130.74,31.2,30.99
20000203,ago,112.22,85.5,83.52
20000203,cmr,111.24,119.43,117.03
20000203,sme,91.07,14.5,14.76
20000203,ltx,84.82,3.45,3.44
20000203,mcl,80.34,48.16,53.67
20000203,fte,78.72,6.08,6.08
20000203,rse,76.28,1.34,1.4
20000203,ech,75.28,1.33,1.37
20000203,sgn,72.89,106.17,106.66
20000203,mni,69.74,6.39,8.15
20000203,acp,68.19,83.37,83.75
20000203,amc,67.31,40.11,38.71
20000203,tri,63.06,11.04,11.51
20000203,mso,62.74,1.9,2.07
20000203,ywl,58.97,14.35,14.35
20000203,nvt,58.6,4.38,4.38
20000203,mza,58.42,11.8,12.95
20000203,ipx,51.95,1.06,1.05
20000203,pgd,51.26,6.01,5.91
20000204,cdr,126.42,30.99,33.21
20000204,mni,114.7,8.15,9.22
20000204,ago,105.4,83.52,91.47
20000204,cmr,105.05,117.03,117.99
20000204,mcl,99.4,53.67,54.35
20000204,sme,93.43,14.76,14.76
20000204,ltx,82.87,3.44,3.44
20000204,rse,82.71,1.4,1.38
20000204,ech,79.32,1.37,1.37
20000204,fte,77.63,6.08,5.85
20000204,mso,76.09,2.07,2.27
20000204,mza,72.85,12.95,13.95
20000204,sgn,72.56,106.66,113.51
20000204,tri,68.83,11.51,11.98
20000204,acp,68.14,83.75,90.22
20000204,ekp,64.84,11.04,
20000204,amc,60.66,38.71,38.45
20000204,ywl,58.27,14.35,13.41
20000204,net,57.82,102.79,116.25
20000204,nvt,57.69,4.38,4.2
20000207,mni,140.39,9.22,11.56
20000207,cdr,139.48,33.21,36.26
20000207,ago,122.62,91.47,100.22
20000207,cmr,104.77,117.99,117.99
20000207,mcl,100.31,54.35,57.11
20000207,sme,92.34,14.76,14.5
20000207,mso,91.55,2.27,2.27
20000207,mza,84.91,13.95,14.0
20000207,sgn,82.43,113.51,114.98
20000207,ltx,81.49,3.44,3.34
20000207,acp,80.05,90.22,99.73
20000207,rse,78.74,1.38,1.49
20000207,ech,78.14,1.37,1.42
20000207,net,77.6,116.25,120.73
20000207,tri,74.44,11.98,13.17
20000207,fte,69.95,5.85,5.7
20000207,amc,58.83,38.45,37.31
20000207,sfg,56.6,1.39,1.13
20000207,nvt,50.4,4.2,4.38
20000207,kty,47.9,52.23,52.45
20000208,mni,196.98,11.56,10.65
20000208,cdr,157.69,36.26,39.43
20000208,ago,141.0,100.22,99.43
20000208,mcl,108.64,57.11,61.92
20000208,cmr,102.86,117.99,117.03
20000208,acp,97.57,99.73,103.17
20000208,rse,91.33,1.49,1.38
20000208,tri,90.15,13.17,14.44
20000208,mso,89.95,2.27,2.21
20000208,sme,87.96,14.5,15.13
20000208,mza,84.3,14.0,15.0
20000208,sgn,83.52,114.98,112.04
20000208,net,83.45,120.73,110.86
20000208,ech,83.32,1.42,1.41
20000208,ltx,74.95,3.34,3.29
20000208,ekp,69.74,11.45,13.97
20000208,fte,64.72,5.7,5.19
20000208,wis,60.74,248.0,272.8
